time,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,NIR
2023-04-21 03:07:49,838, 6270, 2323, 4539, 5388, 4149, 3194, 1384, 16710, 571
2023-04-21 03:07:50,834, 6276, 2315, 4551, 5400, 4148, 3195, 1382, 16693, 570
2023-04-21 03:07:51,835, 6270, 2319, 4542, 5395, 4144, 3192, 1381, 16683, 570
2023-04-21 03:07:53,835, 6265, 2320, 4536, 5390, 4142, 3189, 1382, 16679, 570
2023-04-21 03:07:54,835, 6263, 2320, 4536, 5386, 4140, 3187, 1382, 16671, 570
2023-04-21 03:07:55,835, 6263, 2320, 4535, 5383, 4136, 3188, 1381, 16672, 569
2023-04-21 03:07:56,835, 6261, 2320, 4532, 5382, 4128, 3188, 1382, 16670, 568
2023-04-21 03:07:57,835, 6257, 2320, 4532, 5380, 4135, 3185, 1379, 16668, 569
2023-04-21 03:07:58,834, 6257, 2319, 4533, 5379, 4134, 3186, 1380, 16662, 568
2023-04-21 03:08:00,835, 6259, 2320, 4531, 5377, 4135, 3186, 1380, 16665, 568
2023-04-21 03:08:01,835, 6258, 2320, 4531, 5373, 4129, 3185, 1380, 16660, 568
2023-04-21 03:08:02,835, 6257, 2319, 4531, 5372, 4130, 3184, 1380, 16655, 569
2023-04-21 03:08:03,834, 6255, 2319, 4530, 5373, 4132, 3181, 1379, 16651, 569
2023-04-21 03:08:04,834, 6253, 2319, 4530, 5374, 4131, 3177, 1379, 16644, 568
2023-04-21 03:08:05,835, 6252, 2319, 4525, 5374, 4131, 3179, 1379, 16637, 568
2023-04-21 03:08:07,834, 6251, 2318, 4524, 5371, 4129, 3181, 1380, 16630, 568
2023-04-21 03:08:08,833, 6250, 2318, 4524, 5370, 4127, 3182, 1379, 16638, 568
2023-04-21 03:08:09,833, 6248, 2318, 4526, 5369, 4125, 3180, 1379, 16633, 568
2023-04-21 03:08:10,833, 6247, 2317, 4527, 5371, 4123, 3180, 1379, 16629, 568
2023-04-21 03:08:11,833, 6248, 2317, 4526, 5370, 4123, 3182, 1377, 16627, 568
2023-04-21 03:08:12,834, 6245, 2317, 4523, 5369, 4125, 3178, 1376, 16627, 567
2023-04-21 03:08:14,834, 6243, 2316, 4524, 5368, 4125, 3178, 1377, 16624, 568
2023-04-21 03:08:15,833, 6239, 2317, 4524, 5369, 4125, 3177, 1377, 16616, 568
2023-04-21 03:08:16,834, 6236, 2316, 4523, 5369, 4124, 3179, 1377, 16619, 568
2023-04-21 03:08:17,834, 6241, 2317, 4522, 5367, 4121, 3179, 1376, 16613, 567
2023-04-21 03:08:18,834, 6242, 2315, 4522, 5366, 4122, 3180, 1377, 16612, 567
2023-04-21 03:08:19,833, 6242, 2314, 4521, 5364, 4123, 3179, 1377, 16608, 568
2023-04-21 03:08:21,833, 6243, 2314, 4518, 5366, 4122, 3179, 1377, 16609, 567
2023-04-21 03:08:22,833, 6243, 2315, 4520, 5368, 4122, 3180, 1377, 16610, 567
2023-04-21 03:08:23,832, 6241, 2316, 4520, 5368, 4121, 3180, 1377, 16608, 567
2023-04-21 03:08:24,833, 6238, 2316, 4520, 5366, 4118, 3178, 1377, 16602, 567
2023-04-21 03:08:25,832, 6236, 2315, 4518, 5365, 4119, 3178, 1378, 16600, 566
2023-04-21 03:08:27,833, 6239, 2315, 4519, 5364, 4120, 3178, 1377, 16597, 567
2023-04-21 03:08:28,832, 6236, 2314, 4516, 5363, 4119, 3176, 1376, 16593, 567
2023-04-21 03:08:29,832, 6236, 2315, 4515, 5359, 4114, 3174, 1376, 16583, 566
2023-04-21 03:08:30,832, 6233, 2312, 4511, 5356, 4113, 3172, 1376, 16580, 566
2023-04-21 03:08:31,832, 6232, 2313, 4513, 5356, 4114, 3173, 1376, 16576, 566
2023-04-21 03:08:32,832, 6231, 2313, 4512, 5354, 4113, 3171, 1375, 16570, 566
2023-04-21 03:08:34,831, 6231, 2312, 4512, 5353, 4111, 3172, 1375, 16561, 566
2023-04-21 03:08:35,832, 6232, 2312, 4512, 5353, 4111, 3171, 1375, 16561, 566
2023-04-21 03:08:36,831, 6227, 2312, 4510, 5353, 4107, 3171, 1374, 16565, 566
2023-04-21 03:08:37,832, 6224, 2311, 4496, 5352, 4109, 3170, 1374, 16560, 566
