time,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,NIR
2023-03-30 23:14:22,3687, 16826, 5178, 9803, 10467, 6732, 4385, 3078, 34770, 1006
2023-03-30 23:14:23,3338, 14088, 3356, 6907, 11167, 10374, 7357, 3047, 33135, 1228
2023-03-30 23:14:24,3337, 14030, 3388, 6849, 10981, 10148, 7286, 3002, 32863, 1217
2023-03-30 23:14:25,3315, 13926, 3386, 6784, 11028, 10251, 7321, 3041, 32741, 1215
2023-03-30 23:14:26,3262, 13677, 3359, 6681, 11042, 10236, 7286, 3046, 32926, 1221
2023-03-30 23:14:27,3313, 13910, 3399, 6785, 10858, 10273, 7255, 3061, 32919, 1215
2023-03-30 23:14:28,3292, 13907, 3445, 6804, 11048, 10240, 7338, 3045, 32992, 1221
2023-03-30 23:14:29,3328, 13920, 3462, 6825, 11065, 10244, 7340, 3062, 33083, 1223
2023-03-30 23:14:30,3315, 13858, 3453, 6804, 10995, 10174, 7289, 3048, 32923, 1216
2023-03-30 23:14:31,3316, 13858, 3458, 6771, 10991, 10226, 7294, 3066, 32946, 1219
2023-03-30 23:14:32,3324, 13861, 3463, 6771, 11032, 10210, 7323, 3065, 32909, 1218
2023-03-30 23:14:33,3314, 13849, 3459, 6765, 11008, 10207, 7317, 3063, 32843, 1217
2023-03-30 23:14:34,3306, 13796, 3448, 6738, 10983, 10194, 7307, 3058, 32808, 1215
2023-03-30 23:14:35,3308, 13790, 3448, 6733, 10994, 10200, 7312, 3062, 32850, 1217
2023-03-30 23:14:36,3309, 13775, 3451, 6731, 10992, 10204, 7318, 3061, 32842, 1217
2023-03-30 23:14:37,3311, 13798, 3456, 6740, 11000, 10208, 7320, 3064, 32916, 1217
2023-03-30 23:14:38,3314, 13793, 3462, 6742, 10996, 10201, 7307, 3063, 32935, 1219
2023-03-30 23:14:39,3313, 13804, 3466, 6760, 10904, 10187, 7272, 3063, 32547, 1167
2023-03-30 23:14:40,3311, 13785, 3476, 6760, 10981, 10169, 7296, 3058, 32435, 1204
2023-03-30 23:14:41,3314, 13789, 3486, 6768, 11009, 10175, 7293, 3063, 32883, 1218
2023-03-30 23:14:42,3320, 13790, 3496, 6789, 10998, 10179, 7307, 3064, 33006, 1219
2023-03-30 23:14:43,3319, 13800, 3499, 6809, 11007, 10181, 7315, 3061, 32994, 1218
2023-03-30 23:14:44,3310, 13836, 3503, 6821, 11015, 10187, 7315, 3067, 32953, 1216
2023-03-30 23:14:45,3311, 13872, 3506, 6835, 11018, 10183, 7318, 3066, 32903, 1215
2023-03-30 23:14:46,3311, 13823, 3501, 6764, 11014, 10176, 7317, 3062, 32256, 1207
2023-03-30 23:14:47,3310, 13862, 3509, 6825, 11022, 10198, 7317, 3071, 32866, 1217
2023-03-30 23:14:48,3322, 13863, 3510, 6821, 11021, 10197, 7319, 3073, 32892, 1219
2023-03-30 23:14:49,3321, 13851, 3509, 6813, 11008, 10189, 7306, 3071, 32916, 1218
2023-03-30 23:14:50,3319, 13842, 3507, 6813, 11016, 10188, 7311, 3071, 32944, 1218
2023-03-30 23:14:51,3319, 13853, 3512, 6816, 11013, 10186, 7314, 3071, 32918, 1215
2023-03-30 23:14:52,3318, 13841, 3513, 6815, 11008, 10183, 7311, 3070, 32922, 1216
2023-03-30 23:14:53,3302, 13829, 3505, 6811, 10922, 10177, 7290, 3071, 32929, 1212
2023-03-30 23:14:54,3317, 13810, 3514, 6807, 10995, 10169, 7303, 3064, 32963, 1216
2023-03-30 23:14:55,3319, 13813, 3515, 6803, 11014, 10168, 7314, 3069, 32936, 1217
2023-03-30 23:14:56,3320, 13841, 3523, 6822, 11015, 10180, 7302, 3071, 33001, 1218
2023-03-30 23:14:57,3325, 13851, 3532, 6836, 11005, 10182, 7316, 3073, 33128, 1220
2023-03-30 23:14:58,3324, 13873, 3536, 6843, 11019, 10178, 7319, 3071, 33151, 1221
2023-03-30 23:14:59,3327, 13885, 3530, 6860, 11041, 10187, 7323, 3076, 33137, 1222
2023-03-30 23:15:00,3327, 13887, 3539, 6858, 11035, 10143, 7310, 3072, 32984, 1219
2023-03-30 23:15:01,3268, 13624, 3467, 6741, 10779, 10000, 7161, 3013, 32313, 1192
2023-03-30 23:15:02,3315, 13841, 3530, 6822, 11024, 10180, 7320, 3070, 33033, 1220
2023-03-30 23:15:03,3323, 13825, 3528, 6825, 11012, 10153, 7312, 3069, 32989, 1219
2023-03-30 23:15:04,3315, 13806, 3519, 6809, 11008, 10156, 7313, 3061, 32973, 1218
2023-03-30 23:15:05,3315, 13776, 3519, 6807, 10999, 10162, 7308, 3069, 32947, 1217
2023-03-30 23:15:06,3314, 13815, 3516, 6794, 11010, 10175, 7318, 3073, 32988, 1216
2023-03-30 23:15:07,3317, 13823, 3519, 6804, 11008, 10184, 7310, 3075, 32977, 1218
2023-03-30 23:15:08,3320, 13818, 3515, 6802, 10999, 10176, 7313, 3073, 33002, 1219
2023-03-30 23:15:09,3313, 13810, 3512, 6795, 11002, 10178, 7314, 3072, 33021, 1219
2023-03-30 23:15:10,3316, 13798, 3512, 6791, 11002, 10181, 7316, 3073, 33032, 1220
2023-03-30 23:15:11,3317, 13808, 3511, 6788, 11007, 10186, 7320, 3074, 33019, 1220
2023-03-30 23:15:12,3314, 13809, 3510, 6785, 11007, 10185, 7321, 3073, 33005, 1220
2023-03-30 23:15:13,3312, 13792, 3507, 6782, 11002, 10184, 7314, 3073, 32997, 1219
2023-03-30 23:15:14,3315, 13780, 3503, 6774, 10998, 10185, 7313, 3071, 32805, 1219
