time,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,NIR
2023-03-06 14:38:56,294, 2176, 995, 2226, 2156, 602, 356, 1431, 3946, 137
2023-03-06 14:38:57,504, 2485, 1199, 3144, 5617, 5043, 3266, 2350, 8420, 432
2023-03-06 14:38:58,502, 2487, 1198, 3138, 5612, 5043, 3263, 2350, 8420, 432
2023-03-06 14:38:59,502, 2477, 1198, 3133, 5618, 5043, 3266, 2351, 8416, 432
2023-03-06 14:39:00,503, 2482, 1200, 3137, 5614, 5044, 3267, 2350, 8411, 432
2023-03-06 14:39:01,503, 2476, 1200, 3134, 5611, 5045, 3266, 2348, 8408, 432
2023-03-06 14:39:02,502, 2476, 1199, 3135, 5606, 5030, 3261, 2343, 8403, 432
2023-03-06 14:39:03,502, 2471, 1199, 3133, 5609, 5039, 3266, 2344, 8410, 432
2023-03-06 14:39:04,501, 2472, 1200, 3128, 5603, 5033, 3262, 2342, 8392, 431
2023-03-06 14:39:05,502, 2473, 1200, 3132, 5607, 5037, 3265, 2340, 8402, 432
2023-03-06 14:39:06,501, 2473, 1199, 3128, 5607, 5036, 3267, 2340, 8391, 432
2023-03-06 14:39:07,501, 2470, 1201, 3130, 5608, 5035, 3266, 2340, 8376, 431
2023-03-06 14:39:08,501, 2471, 1200, 3130, 5608, 5036, 3268, 2340, 8385, 431
2023-03-06 14:39:09,501, 2470, 1200, 3128, 5603, 5034, 3266, 2338, 8372, 431
2023-03-06 14:39:10,501, 2466, 1200, 3126, 5602, 5029, 3266, 2336, 8373, 431
2023-03-06 14:39:11,500, 2464, 1198, 3125, 5599, 5028, 3267, 2336, 8370, 431
2023-03-06 14:39:12,500, 2453, 1198, 3124, 5598, 5025, 3265, 2334, 8368, 431
2023-03-06 14:39:13,500, 2456, 1197, 3123, 5596, 5024, 3265, 2333, 8369, 431
2023-03-06 14:39:14,500, 2464, 1196, 3123, 5591, 5021, 3264, 2332, 8355, 430
2023-03-06 14:39:15,499, 2461, 1199, 3122, 5595, 5026, 3265, 2331, 8357, 430
2023-03-06 14:39:16,500, 2462, 1200, 3126, 5604, 5031, 3271, 2335, 8366, 430
2023-03-06 14:39:17,499, 2462, 1200, 3129, 5608, 5030, 3271, 2334, 8364, 431
2023-03-06 14:39:18,500, 2464, 1201, 3127, 5610, 5038, 3273, 2336, 8363, 431
2023-03-06 14:39:19,500, 2464, 1201, 3129, 5609, 5032, 3274, 2333, 8365, 431
2023-03-06 14:39:20,500, 2462, 1200, 3128, 5604, 5032, 3274, 2333, 8365, 431
2023-03-06 14:39:21,498, 2457, 1201, 3127, 5606, 5032, 3273, 2333, 8362, 431
2023-03-06 14:39:22,500, 2463, 1201, 3127, 5606, 5033, 3273, 2331, 8366, 431
2023-03-06 14:39:23,500, 2462, 1202, 3129, 5605, 5033, 3275, 2333, 8360, 430
2023-03-06 14:39:24,499, 2457, 1202, 3128, 5603, 5033, 3274, 2331, 8370, 431
2023-03-06 14:39:25,499, 2457, 1203, 3128, 5609, 5031, 3276, 2329, 8374, 431
2023-03-06 14:39:26,499, 2459, 1200, 3128, 5610, 5035, 3277, 2330, 8364, 431
2023-03-06 14:39:27,500, 2461, 1203, 3130, 5609, 5034, 3279, 2332, 8363, 431
2023-03-06 14:39:28,498, 2455, 1203, 3130, 5613, 5035, 3280, 2332, 8364, 431
2023-03-06 14:39:29,499, 2459, 1203, 3130, 5615, 5038, 3281, 2332, 8363, 431
2023-03-06 14:39:30,499, 2463, 1205, 3133, 5615, 5039, 3282, 2332, 8377, 431
2023-03-06 14:39:31,499, 2460, 1204, 3132, 5611, 5037, 3281, 2331, 8366, 431
