time,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,NIR
2023-04-21 03:35:28,915, 7328, 2698, 5032, 4916, 2694, 1764, 1430, 15181, 450
2023-04-21 03:35:30,895, 7139, 2529, 4931, 5092, 2773, 1767, 1555, 15500, 448
2023-04-21 03:35:31,896, 7127, 2533, 4920, 5089, 2767, 1766, 1554, 15523, 448
2023-04-21 03:35:32,896, 7106, 2533, 4911, 5084, 2770, 1765, 1554, 15514, 448
2023-04-21 03:35:33,896, 7124, 2534, 4911, 5080, 2769, 1765, 1554, 15512, 448
2023-04-21 03:35:34,897, 7117, 2534, 4905, 5078, 2768, 1763, 1553, 15505, 448
2023-04-21 03:35:35,896, 7115, 2533, 4902, 5074, 2766, 1762, 1553, 15496, 447
2023-04-21 03:35:37,896, 7111, 2534, 4901, 5074, 2767, 1762, 1552, 15513, 447
2023-04-21 03:35:38,896, 7114, 2533, 4901, 5075, 2767, 1763, 1553, 15523, 447
2023-04-21 03:35:39,897, 7112, 2533, 4895, 5075, 2768, 1763, 1553, 15524, 447
2023-04-21 03:35:40,896, 7111, 2532, 4899, 5073, 2768, 1764, 1553, 15528, 447
2023-04-21 03:35:41,896, 7110, 2532, 4895, 5068, 2769, 1763, 1553, 15532, 447
2023-04-21 03:35:42,896, 7102, 2532, 4892, 5071, 2768, 1762, 1553, 15533, 447
2023-04-21 03:35:44,896, 7106, 2531, 4890, 5069, 2767, 1762, 1553, 15532, 447
2023-04-21 03:35:45,896, 7106, 2531, 4892, 5071, 2768, 1762, 1552, 15533, 447
