time,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,NIR
2023-04-21 03:39:13,975, 6744, 2098, 4058, 6417, 5442, 4052, 1609, 16830, 676
2023-04-21 03:39:14,973, 6756, 2094, 4070, 6436, 5472, 4067, 1612, 16971, 679
2023-04-21 03:39:16,976, 6765, 2100, 4072, 6435, 5468, 4067, 1613, 16978, 679
2023-04-21 03:39:17,977, 6769, 2103, 4084, 6431, 5466, 4069, 1614, 16972, 678
2023-04-21 03:39:18,977, 6763, 2103, 4079, 6427, 5461, 4066, 1612, 16975, 678
2023-04-21 03:39:19,976, 6756, 2101, 4077, 6398, 5453, 4066, 1611, 16989, 678
2023-04-21 03:39:20,974, 6772, 2108, 4087, 6439, 5465, 4071, 1616, 17009, 679
2023-04-21 03:39:21,978, 6781, 2110, 4091, 6443, 5470, 4071, 1617, 17009, 678
2023-04-21 03:39:23,980, 6782, 2112, 4090, 6444, 5461, 4068, 1617, 17037, 680
2023-04-21 03:39:24,981, 6779, 2114, 4087, 6449, 5462, 4073, 1618, 17049, 680
2023-04-21 03:39:25,981, 6788, 2116, 4078, 6443, 5465, 4069, 1617, 17061, 680
2023-04-21 03:39:26,981, 6777, 2114, 4088, 6441, 5464, 4067, 1617, 17049, 680
2023-04-21 03:39:27,980, 6781, 2114, 4087, 6435, 5423, 4066, 1617, 17046, 679
2023-04-21 03:39:28,981, 6777, 2115, 4067, 6434, 5468, 4063, 1616, 17039, 678
2023-04-21 03:39:30,980, 6778, 2113, 4089, 6397, 5420, 4039, 1608, 16869, 674
