time,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,NIR
2023-01-31 11:58:51,2977, 11437, 5734, 12729, 29047, 35035, 28109, 13299, 65535, 5008
2023-01-31 11:58:52,3119, 12457, 6538, 15592, 31039, 34465, 27617, 13039, 65535, 5096
2023-01-31 11:58:53,3129, 12494, 6561, 15586, 30954, 34378, 27509, 13016, 65535, 5081
2023-01-31 11:58:53,3124, 12524, 6549, 15566, 30866, 34304, 27459, 12989, 65535, 5065
2023-01-31 11:58:54,3115, 12436, 6528, 15550, 30923, 34385, 27528, 13010, 65535, 5068
2023-01-31 11:58:54,3115, 12482, 6545, 15563, 30917, 34356, 27522, 12998, 65535, 5084
2023-01-31 11:58:55,3112, 12413, 6508, 15502, 30944, 34381, 27547, 13018, 65535, 5087
2023-01-31 11:58:56,3118, 12406, 6534, 15548, 30955, 34405, 27503, 13042, 65535, 5073
2023-01-31 11:58:56,3125, 12490, 6551, 15585, 31005, 34425, 27567, 13039, 65535, 5069
2023-01-31 11:58:57,3118, 12473, 6548, 15545, 30945, 34355, 27513, 13021, 65535, 5062
2023-01-31 11:58:58,3103, 12384, 6539, 15520, 30860, 34231, 27467, 12973, 65535, 5079
2023-01-31 11:58:58,3105, 12432, 6538, 15557, 30935, 34324, 27486, 13011, 65535, 5090
2023-01-31 11:58:59,3111, 12299, 6516, 15510, 30769, 34263, 27396, 12965, 65535, 5064
2023-01-31 11:58:59,3120, 12409, 6514, 15529, 30880, 34333, 27480, 12996, 65535, 5056
2023-01-31 11:59:00,3097, 12394, 6514, 15489, 30798, 34221, 27342, 12961, 65535, 5051
2023-01-31 11:59:01,3112, 12323, 6518, 15451, 30784, 34298, 27417, 12960, 65535, 5047
2023-01-31 11:59:01,3110, 12425, 6521, 15498, 30858, 34331, 27460, 12977, 65535, 5037
2023-01-31 11:59:02,3117, 12434, 6522, 15508, 30876, 34277, 27452, 12984, 65535, 5066
2023-01-31 11:59:03,3114, 12451, 6549, 15532, 30882, 34325, 27445, 13005, 65535, 5067
2023-01-31 11:59:03,3115, 12463, 6557, 15506, 30877, 34344, 27477, 13004, 65535, 5068
2023-01-31 11:59:04,3106, 12401, 6547, 15491, 30830, 34251, 27410, 12976, 65535, 5067
2023-01-31 11:59:04,3118, 12384, 6556, 15490, 30896, 34325, 27463, 12984, 65535, 5069
2023-01-31 11:59:05,3122, 12444, 6563, 15509, 30942, 34367, 27513, 13017, 65535, 5073
