time,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,NIR
2023-04-21 04:00:22,856, 6129, 2214, 4458, 5320, 4073, 3129, 1238, 16375, 548
2023-04-21 04:00:23,856, 6154, 2200, 4483, 5344, 4096, 3144, 1246, 16432, 550
2023-04-21 04:00:24,857, 6142, 2205, 4479, 5338, 4093, 3140, 1242, 16435, 550
2023-04-21 04:00:26,854, 6143, 2208, 4467, 5322, 4079, 3129, 1241, 16369, 548
2023-04-21 04:00:27,851, 6118, 2195, 4450, 5294, 4063, 3117, 1234, 16356, 546
2023-04-21 04:00:28,850, 6082, 2192, 4435, 5283, 4054, 3111, 1232, 16333, 545
2023-04-21 04:00:29,850, 6101, 2196, 4426, 5299, 4058, 3118, 1236, 16353, 545
2023-04-21 04:00:30,850, 6109, 2195, 4441, 5296, 4063, 3117, 1236, 16371, 545
2023-04-21 04:00:32,852, 6095, 2196, 4435, 5296, 4062, 3118, 1236, 16391, 546
2023-04-21 04:00:33,852, 6097, 2199, 4436, 5300, 4057, 3117, 1237, 16390, 547
2023-04-21 04:00:34,852, 6093, 2199, 4433, 5302, 4056, 3118, 1237, 16384, 547
2023-04-21 04:00:35,852, 6106, 2199, 4439, 5304, 4057, 3117, 1239, 16382, 546
2023-04-21 04:00:36,851, 6109, 2198, 4437, 5299, 4056, 3111, 1237, 16376, 546
2023-04-21 04:00:37,851, 6107, 2197, 4433, 5293, 4052, 3109, 1236, 16310, 545
2023-04-21 04:00:39,849, 6104, 2197, 4429, 5285, 4054, 3110, 1236, 16337, 540
2023-04-21 04:00:40,848, 6104, 2185, 4433, 5256, 4053, 3107, 1235, 16300, 543
2023-04-21 04:00:41,843, 6062, 2189, 4413, 5266, 4042, 3100, 1231, 16292, 544
2023-04-21 04:00:42,842, 6048, 2185, 4376, 5271, 4013, 3104, 1228, 16308, 544
2023-04-21 04:00:43,845, 6053, 2184, 4399, 5267, 4012, 3105, 1229, 16307, 544
2023-04-21 04:00:44,844, 6043, 2183, 4411, 5272, 4029, 3108, 1229, 16346, 546
2023-04-21 04:00:46,846, 6066, 2184, 4417, 5277, 4032, 3111, 1232, 16146, 545
2023-04-21 04:00:47,840, 6074, 2187, 4418, 5289, 4039, 3108, 1234, 16378, 545
2023-04-21 04:00:48,847, 6083, 2179, 4417, 5288, 4036, 3112, 1221, 16369, 545
2023-04-21 04:00:49,847, 6082, 2190, 4418, 5278, 4041, 3109, 1230, 16337, 544
2023-04-21 04:00:50,847, 6085, 2188, 4414, 5271, 4029, 3103, 1230, 16368, 545
