time,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,NIR
2023-03-06 15:01:28,498, 2226, 1104, 2917, 5610, 6047, 4377, 2140, 8768, 468
2023-03-06 15:01:29,396, 1699, 860, 2229, 4480, 4600, 3457, 1682, 8746, 476
2023-03-06 15:01:30,394, 1700, 862, 2226, 4474, 4593, 3452, 1679, 8733, 476
2023-03-06 15:01:31,395, 1706, 866, 2229, 4486, 4594, 3458, 1681, 8725, 474
2023-03-06 15:01:32,396, 1708, 864, 2229, 4472, 4596, 3453, 1677, 8732, 476
2023-03-06 15:01:33,396, 1701, 864, 2227, 4471, 4574, 3458, 1672, 8746, 475
2023-03-06 15:01:34,395, 1700, 861, 2220, 4455, 4582, 3447, 1671, 8706, 474
2023-03-06 15:01:35,396, 1704, 865, 2227, 4477, 4586, 3466, 1674, 8724, 475
2023-03-06 15:01:36,396, 1704, 862, 2228, 4471, 4583, 3454, 1673, 8718, 475
2023-03-06 15:01:37,395, 1699, 864, 2225, 4475, 4568, 3456, 1670, 8727, 474
2023-03-06 15:01:38,396, 1701, 863, 2223, 4459, 4582, 3445, 1671, 8683, 472
2023-03-06 15:01:39,396, 1706, 862, 2228, 4479, 4583, 3458, 1673, 8695, 473
2023-03-06 15:01:40,395, 1702, 862, 2222, 4473, 4574, 3446, 1669, 8676, 473
2023-03-06 15:01:41,394, 1687, 861, 2218, 4465, 4561, 3444, 1666, 8702, 473
2023-03-06 15:01:42,395, 1675, 866, 2218, 4462, 4555, 3435, 1663, 8703, 473
2023-03-06 15:01:43,395, 1693, 864, 2218, 4465, 4574, 3437, 1669, 8719, 473
2023-03-06 15:01:44,395, 1706, 863, 2228, 4467, 4586, 3447, 1675, 8719, 474
2023-03-06 15:01:45,397, 1702, 869, 2231, 4468, 4580, 3457, 1673, 8735, 474
2023-03-06 15:01:46,395, 1708, 864, 2229, 4471, 4584, 3462, 1673, 8745, 474
2023-03-06 15:01:47,397, 1696, 866, 2229, 4462, 4586, 3451, 1675, 8740, 474
2023-03-06 15:01:48,396, 1697, 867, 2225, 4449, 4591, 3453, 1671, 8721, 475
2023-03-06 15:01:49,396, 1692, 866, 2223, 4473, 4566, 3466, 1668, 8733, 475
2023-03-06 15:01:50,397, 1688, 870, 2228, 4479, 4571, 3465, 1663, 8734, 475
2023-03-06 15:01:51,395, 1695, 867, 2226, 4454, 4584, 3460, 1672, 8741, 474
2023-03-06 15:01:52,397, 1707, 866, 2229, 4476, 4586, 3453, 1673, 8726, 475
2023-03-06 15:01:53,393, 1702, 866, 2233, 4484, 4589, 3465, 1675, 8735, 474
2023-03-06 15:01:54,396, 1698, 867, 2234, 4469, 4599, 3454, 1678, 8747, 475
2023-03-06 15:01:55,397, 1710, 869, 2227, 4475, 4605, 3463, 1679, 8758, 476
2023-03-06 15:01:56,397, 1703, 869, 2232, 4489, 4599, 3469, 1678, 8758, 477
2023-03-06 15:01:57,398, 1706, 874, 2235, 4485, 4593, 3469, 1678, 8763, 477
2023-03-06 15:01:58,398, 1712, 872, 2232, 4480, 4598, 3471, 1681, 8760, 477
2023-03-06 15:01:59,398, 1707, 868, 2225, 4479, 4605, 3473, 1682, 8789, 477
2023-03-06 15:02:00,395, 1707, 867, 2228, 4484, 4599, 3476, 1681, 8788, 477
2023-03-06 15:02:01,395, 1698, 870, 2232, 4486, 4593, 3474, 1680, 8768, 476
2023-03-06 15:02:02,397, 1703, 869, 2234, 4481, 4591, 3473, 1681, 8756, 476
2023-03-06 15:02:03,397, 1707, 871, 2235, 4479, 4590, 3473, 1682, 8736, 475
2023-03-06 15:02:04,397, 1716, 871, 2236, 4476, 4589, 3465, 1683, 8728, 473
2023-03-06 15:02:05,396, 1705, 870, 2234, 4472, 4585, 3461, 1682, 8712, 473
2023-03-06 15:02:06,398, 1707, 873, 2230, 4466, 4588, 3452, 1682, 8683, 472
2023-03-06 15:02:08,397, 1704, 873, 2229, 4464, 4589, 3449, 1683, 8701, 472
2023-03-06 15:02:09,396, 1702, 872, 2225, 4459, 4590, 3454, 1682, 8715, 471
2023-03-06 15:02:10,397, 1705, 872, 2227, 4451, 4588, 3449, 1683, 8702, 473
2023-03-06 15:02:11,396, 1703, 870, 2226, 4462, 4595, 3446, 1680, 8752, 475
2023-03-06 15:02:12,397, 1699, 871, 2226, 4468, 4592, 3462, 1677, 8766, 476
2023-03-06 15:02:13,396, 1705, 869, 2229, 4471, 4588, 3464, 1683, 8735, 476
2023-03-06 15:02:14,396, 1707, 871, 2228, 4478, 4596, 3470, 1685, 8739, 475
2023-03-06 15:02:15,394, 1708, 875, 2231, 4485, 4595, 3473, 1685, 8767, 477
2023-03-06 15:02:16,395, 1708, 874, 2234, 4488, 4584, 3478, 1682, 8760, 476
2023-03-06 15:02:17,398, 1708, 875, 2233, 4492, 4587, 3480, 1680, 8746, 477
2023-03-06 15:02:18,399, 1708, 875, 2231, 4495, 4601, 3484, 1683, 8732, 477
2023-03-06 15:02:19,398, 1699, 877, 2235, 4496, 4608, 3471, 1685, 8764, 476
2023-03-06 15:02:20,397, 1699, 876, 2237, 4494, 4609, 3472, 1686, 8760, 477
2023-03-06 15:02:21,397, 1698, 874, 2230, 4492, 4604, 3478, 1686, 8763, 477
2023-03-06 15:02:22,397, 1699, 871, 2231, 4493, 4598, 3482, 1687, 8757, 476
2023-03-06 15:02:23,397, 1706, 874, 2237, 4497, 4603, 3483, 1688, 8763, 477
2023-03-06 15:02:24,397, 1711, 876, 2239, 4497, 4613, 3483, 1690, 8775, 478
2023-03-06 15:02:25,397, 1711, 875, 2240, 4492, 4619, 3484, 1692, 8779, 479
2023-03-06 15:02:26,398, 1710, 876, 2238, 4495, 4613, 3480, 1692, 8772, 479
2023-03-06 15:02:27,397, 1708, 876, 2237, 4493, 4619, 3474, 1690, 8786, 479
2023-03-06 15:02:28,397, 1702, 875, 2238, 4500, 4625, 3481, 1688, 8774, 479
2023-03-06 15:02:29,397, 1699, 873, 2239, 4498, 4631, 3485, 1691, 8770, 479
2023-03-06 15:02:30,397, 1703, 874, 2240, 4497, 4623, 3485, 1690, 8749, 477
