time,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,NIR
2023-03-06 14:45:25,493, 2426, 1200, 3127, 5596, 5036, 3263, 2311, 8327, 429
2023-03-06 14:45:26,553, 2551, 1278, 3297, 6296, 6882, 4938, 2641, 10002, 541
2023-03-06 14:45:27,553, 2551, 1278, 3296, 6289, 6877, 4936, 2638, 9994, 541
2023-03-06 14:45:28,553, 2545, 1277, 3294, 6294, 6874, 4936, 2638, 10001, 541
2023-03-06 14:45:29,553, 2548, 1279, 3297, 6294, 6885, 4940, 2644, 9997, 541
2023-03-06 14:45:30,553, 2542, 1278, 3294, 6291, 6879, 4935, 2642, 9999, 541
2023-03-06 14:45:31,552, 2547, 1279, 3294, 6296, 6881, 4939, 2644, 9998, 541
2023-03-06 14:45:32,553, 2550, 1280, 3295, 6295, 6878, 4938, 2643, 10001, 541
2023-03-06 14:45:33,553, 2549, 1279, 3296, 6292, 6877, 4934, 2641, 10002, 541
2023-03-06 14:45:34,553, 2545, 1280, 3292, 6295, 6876, 4937, 2645, 9997, 541
2023-03-06 14:45:35,553, 2550, 1280, 3293, 6293, 6875, 4937, 2644, 9999, 541
2023-03-06 14:45:36,553, 2546, 1280, 3292, 6293, 6877, 4935, 2645, 10004, 541
2023-03-06 14:45:37,554, 2550, 1281, 3293, 6299, 6876, 4940, 2647, 9996, 541
2023-03-06 14:45:38,554, 2549, 1281, 3295, 6295, 6874, 4933, 2646, 9996, 541
2023-03-06 14:45:39,553, 2548, 1279, 3292, 6289, 6866, 4931, 2641, 9985, 541
2023-03-06 14:45:40,553, 2551, 1281, 3292, 6295, 6872, 4933, 2646, 9992, 541
2023-03-06 14:45:41,553, 2547, 1280, 3290, 6299, 6873, 4933, 2647, 9995, 541
2023-03-06 14:45:42,553, 2548, 1281, 3292, 6300, 6876, 4937, 2649, 9999, 542
2023-03-06 14:45:43,553, 2551, 1281, 3296, 6298, 6877, 4939, 2649, 10004, 541
2023-03-06 14:45:44,553, 2549, 1281, 3294, 6298, 6877, 4934, 2646, 9996, 541
2023-03-06 14:45:45,553, 2549, 1280, 3294, 6300, 6874, 4936, 2648, 10009, 541
2023-03-06 14:45:46,554, 2550, 1280, 3292, 6298, 6871, 4932, 2648, 10002, 541
2023-03-06 14:45:47,553, 2545, 1279, 3291, 6294, 6868, 4932, 2646, 10001, 541
2023-03-06 14:45:48,553, 2546, 1280, 3291, 6291, 6870, 4930, 2647, 10001, 541
2023-03-06 14:45:49,553, 2549, 1281, 3293, 6295, 6871, 4931, 2648, 10004, 542
2023-03-06 14:45:50,554, 2549, 1281, 3290, 6292, 6867, 4931, 2647, 10008, 542
2023-03-06 14:45:51,553, 2548, 1280, 3290, 6289, 6867, 4929, 2646, 10000, 541
2023-03-06 14:45:53,553, 2548, 1279, 3288, 6295, 6871, 4929, 2648, 9989, 541
2023-03-06 14:45:54,554, 2548, 1281, 3291, 6288, 6868, 4930, 2642, 10007, 541
2023-03-06 14:45:55,553, 2544, 1279, 3291, 6292, 6865, 4931, 2647, 10005, 541
2023-03-06 14:45:56,553, 2549, 1281, 3290, 6294, 6870, 4927, 2648, 10004, 541
2023-03-06 14:45:57,553, 2549, 1281, 3291, 6292, 6868, 4930, 2649, 10002, 541
2023-03-06 14:45:58,554, 2539, 1280, 3287, 6295, 6865, 4930, 2648, 9998, 541
2023-03-06 14:45:59,553, 2548, 1280, 3288, 6295, 6867, 4930, 2649, 9998, 541
2023-03-06 14:46:00,552, 2544, 1280, 3289, 6299, 6871, 4931, 2650, 9998, 541
2023-03-06 14:46:01,554, 2549, 1281, 3289, 6298, 6871, 4930, 2651, 10000, 541
2023-03-06 14:46:02,554, 2547, 1281, 3290, 6300, 6870, 4933, 2650, 10001, 541
2023-03-06 14:46:03,553, 2547, 1282, 3292, 6297, 6873, 4931, 2650, 10000, 542
2023-03-06 14:46:04,553, 2546, 1281, 3290, 6294, 6866, 4931, 2648, 9999, 541
2023-03-06 14:46:05,553, 2547, 1280, 3289, 6297, 6867, 4930, 2650, 10002, 541
2023-03-06 14:46:06,553, 2546, 1278, 3290, 6297, 6865, 4930, 2650, 10002, 541
2023-03-06 14:46:07,553, 2546, 1280, 3289, 6298, 6867, 4932, 2649, 10000, 541
2023-03-06 14:46:08,553, 2546, 1281, 3290, 6297, 6872, 4932, 2651, 10007, 541
2023-03-06 14:46:09,554, 2540, 1280, 3289, 6294, 6868, 4931, 2650, 10008, 541
2023-03-06 14:46:10,553, 2543, 1281, 3290, 6299, 6867, 4930, 2650, 10008, 541
2023-03-06 14:46:11,554, 2547, 1281, 3289, 6297, 6862, 4931, 2651, 10003, 541
2023-03-06 14:46:12,552, 2544, 1280, 3288, 6298, 6865, 4931, 2650, 9999, 541
2023-03-06 14:46:13,553, 2546, 1281, 3289, 6294, 6869, 4928, 2651, 10003, 541
2023-03-06 14:46:14,554, 2545, 1281, 3289, 6297, 6869, 4933, 2650, 10005, 542
2023-03-06 14:46:15,554, 2546, 1280, 3291, 6305, 6876, 4937, 2655, 10017, 542
