time,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,NIR
2023-03-30 23:22:48,3896, 17378, 5220, 10642, 12421, 10065, 6999, 3235, 39547, 1309
2023-03-30 23:22:49,3885, 17223, 5277, 10562, 12406, 10005, 7058, 3233, 39423, 1303
2023-03-30 23:22:50,3874, 17090, 5284, 10490, 12390, 9978, 7048, 3227, 39416, 1303
2023-03-30 23:22:51,3860, 17067, 5293, 10482, 12385, 9955, 7044, 3231, 39342, 1304
2023-03-30 23:22:52,3851, 17101, 5319, 10460, 12403, 9951, 7039, 3240, 39370, 1307
2023-03-30 23:22:53,3809, 17098, 5317, 10467, 12253, 9969, 6971, 3243, 39435, 1310
2023-03-30 23:22:54,3856, 17125, 5348, 10478, 12383, 9939, 7044, 3247, 39430, 1310
2023-03-30 23:22:55,3861, 17063, 5349, 10459, 12359, 9950, 7035, 3236, 39416, 1307
2023-03-30 23:22:56,3848, 17000, 5315, 10416, 12285, 9895, 7000, 3221, 39169, 1297
2023-03-30 23:22:57,3834, 16843, 5313, 10371, 12256, 9871, 6989, 3217, 38993, 1291
2023-03-30 23:22:58,3836, 16860, 5313, 10352, 12284, 9882, 6997, 3227, 39157, 1296
2023-03-30 23:22:59,3847, 16918, 5334, 10399, 12324, 9921, 7012, 3236, 39259, 1300
2023-03-30 23:23:00,3853, 16996, 5358, 10424, 12348, 9925, 7005, 3243, 39302, 1302
2023-03-30 23:23:01,3849, 17006, 5356, 10423, 12332, 9923, 7020, 3241, 39304, 1301
2023-03-30 23:23:02,3854, 17018, 5370, 10446, 12363, 9933, 7020, 3249, 39355, 1302
2023-03-30 23:23:03,3857, 17072, 5378, 10457, 12378, 9946, 7034, 3257, 39341, 1305
2023-03-30 23:23:04,3864, 17088, 5381, 10462, 12390, 9955, 7034, 3257, 39274, 1305
2023-03-30 23:23:05,3854, 17075, 5380, 10444, 12365, 9957, 7031, 3254, 39312, 1299
2023-03-30 23:23:06,3857, 17071, 5371, 10448, 12366, 9959, 7011, 3255, 39401, 1307
2023-03-30 23:23:07,3863, 17068, 5383, 10442, 12373, 9950, 7037, 3257, 39333, 1307
2023-03-30 23:23:08,3865, 17058, 5389, 10464, 12379, 9956, 7052, 3260, 39425, 1309
2023-03-30 23:23:09,3869, 17068, 5391, 10464, 12383, 9964, 7053, 3255, 39463, 1309
2023-03-30 23:23:10,3863, 17091, 5398, 10485, 12380, 10007, 7086, 3255, 39401, 1307
2023-03-30 23:23:11,3868, 17080, 5396, 10490, 12404, 10031, 6973, 3259, 39338, 1309
2023-03-30 23:23:12,3862, 17140, 5398, 10214, 12458, 9939, 6697, 3270, 39328, 1305
2023-03-30 23:23:13,3847, 17189, 5400, 10184, 12452, 9947, 6518, 3262, 39239, 1307
2023-03-30 23:23:14,3855, 17060, 5394, 10380, 12580, 9925, 6559, 3257, 38870, 1303
2023-03-30 23:23:15,3830, 17025, 5368, 10390, 12416, 9859, 6779, 3228, 39040, 1285
2023-03-30 23:23:16,3803, 16730, 5325, 10317, 12272, 9809, 6930, 3212, 38918, 1290
