time,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,NIR
2023-02-02 09:49:39,2829, 11483, 5241, 12963, 21937, 16773, 8919, 9424, 44144, 2726
2023-02-02 09:49:40,3122, 10431, 4810, 10999, 24700, 29905, 23648, 11385, 56110, 4040
2023-02-02 09:49:41,3124, 10429, 4809, 11000, 24685, 29887, 23644, 11384, 56141, 4041
2023-02-02 09:49:42,3124, 10437, 4809, 10993, 24681, 29874, 23633, 11378, 56135, 4039
2023-02-02 09:49:43,3118, 10373, 4803, 10965, 24667, 29849, 23614, 11369, 56124, 4044
2023-02-02 09:49:44,3119, 10416, 4807, 10979, 24688, 29878, 23645, 11376, 56179, 4045
2023-02-02 09:49:45,3122, 10416, 4803, 10984, 24686, 29877, 23648, 11380, 56117, 4044
2023-02-02 09:49:46,3122, 10433, 4805, 10993, 24701, 29890, 23652, 11383, 56183, 4046
2023-02-02 09:49:47,3124, 10428, 4806, 10993, 24706, 29892, 23649, 11385, 56184, 4045
2023-02-02 09:49:48,3123, 10431, 4810, 10988, 24682, 29887, 23638, 11375, 56179, 4043
2023-02-02 09:49:49,3121, 10417, 4803, 10986, 24682, 29865, 23650, 11378, 56158, 4045
2023-02-02 09:49:50,3122, 10417, 4803, 10984, 24695, 29876, 23649, 11376, 56176, 4045
2023-02-02 09:49:51,3122, 10432, 4805, 10986, 24671, 29866, 23636, 11374, 56165, 4045
2023-02-02 09:49:52,3123, 10398, 4802, 10964, 24667, 29860, 23629, 11373, 56155, 4041
2023-02-02 09:49:53,3121, 10434, 4806, 10986, 24682, 29883, 23643, 11380, 56129, 4042
2023-02-02 09:49:54,3125, 10430, 4804, 10991, 24680, 29885, 23653, 11374, 56173, 4046
2023-02-02 09:49:55,3122, 10424, 4805, 10992, 24690, 29877, 23648, 11379, 56183, 4046
2023-02-02 09:49:56,3122, 10423, 4803, 10992, 24689, 29889, 23656, 11378, 56206, 4046
2023-02-02 09:49:57,3121, 10408, 4805, 10985, 24688, 29875, 23649, 11379, 56155, 4046
2023-02-02 09:49:58,3123, 10411, 4801, 10982, 24694, 29883, 23658, 11380, 56135, 4044
2023-02-02 09:49:59,3123, 10412, 4804, 10994, 24706, 29899, 23665, 11386, 56201, 4048
2023-02-02 09:50:00,3125, 10432, 4806, 10996, 24709, 29899, 23664, 11385, 56216, 4048
2023-02-02 09:50:01,3123, 10427, 4807, 10992, 24700, 29889, 23662, 11382, 56206, 4048
2023-02-02 09:50:02,3124, 10436, 4806, 10996, 24701, 29899, 23657, 11385, 56189, 4047
2023-02-02 09:50:03,3123, 10422, 4801, 10991, 24688, 29888, 23648, 11377, 56163, 4045
2023-02-02 09:50:04,3123, 10418, 4802, 10990, 24698, 29894, 23655, 11378, 56190, 4047
2023-02-02 09:50:05,3123, 10427, 4804, 10992, 24698, 29893, 23653, 11380, 56179, 4045
2023-02-02 09:50:07,3122, 10422, 4801, 10994, 24691, 29888, 23654, 11379, 56181, 4044
2023-02-02 09:50:08,3122, 10418, 4801, 10991, 24695, 29894, 23659, 11379, 56196, 4044
2023-02-02 09:50:09,3121, 10423, 4803, 10994, 24696, 29877, 23649, 11376, 56181, 4046
2023-02-02 09:50:10,3120, 10420, 4800, 10990, 24692, 29889, 23653, 11375, 56175, 4043
2023-02-02 09:50:11,3120, 10422, 4802, 10985, 24693, 29890, 23653, 11378, 56171, 4045
2023-02-02 09:50:12,3124, 10426, 4802, 10994, 24699, 29899, 23661, 11376, 56197, 4047
2023-02-02 09:50:13,3122, 10432, 4800, 10993, 24703, 29885, 23662, 11382, 56184, 4046
2023-02-02 09:50:14,3123, 10425, 4798, 10994, 24695, 29895, 23656, 11379, 56177, 4046
2023-02-02 09:50:15,3123, 10432, 4801, 10991, 24692, 29894, 23657, 11379, 56190, 4045
2023-02-02 09:50:16,3120, 10435, 4803, 10990, 24689, 29886, 23653, 11374, 56142, 4044
2023-02-02 09:50:17,3121, 10406, 4800, 10988, 24693, 29891, 23657, 11380, 56172, 4046
2023-02-02 09:50:18,3122, 10423, 4800, 10985, 24687, 29889, 23650, 11375, 56161, 4043
2023-02-02 09:50:19,3122, 10425, 4801, 10991, 24697, 29883, 23654, 11376, 56161, 4045
2023-02-02 09:50:20,3123, 10431, 4799, 10988, 24688, 29890, 23649, 11377, 56171, 4046
2023-02-02 09:50:21,3124, 10434, 4801, 10990, 24694, 29893, 23661, 11376, 56182, 4045
2023-02-02 09:50:22,3124, 10439, 4801, 10990, 24693, 29887, 23656, 11377, 56177, 4046
2023-02-02 09:50:23,3121, 10432, 4801, 10985, 24693, 29886, 23656, 11376, 56174, 4047
2023-02-02 09:50:24,3124, 10429, 4797, 10991, 24691, 29885, 23648, 11377, 56160, 4045
2023-02-02 09:50:25,3120, 10432, 4798, 10987, 24681, 29880, 23649, 11367, 56140, 4042
2023-02-02 09:50:26,3118, 10402, 4792, 10978, 24668, 29857, 23629, 11367, 56106, 4043
2023-02-02 09:50:27,3114, 10388, 4789, 10975, 24674, 29872, 23642, 11367, 56109, 4042
2023-02-02 09:50:28,3118, 10406, 4796, 10980, 24683, 29880, 23656, 11374, 56148, 4045
2023-02-02 09:50:29,3120, 10417, 4797, 10986, 24681, 29882, 23655, 11374, 56130, 4042
2023-02-02 09:50:30,3119, 10419, 4794, 10986, 24686, 29880, 23651, 11374, 56133, 4043
2023-02-02 09:50:31,3121, 10430, 4798, 10989, 24680, 29887, 23652, 11376, 56155, 4044
2023-02-02 09:50:32,3121, 10422, 4796, 10989, 24679, 29884, 23650, 11376, 56181, 4042
2023-02-02 09:50:33,3121, 10430, 4797, 10992, 24690, 29888, 23653, 11373, 56171, 4045
2023-02-02 09:50:34,3120, 10436, 4793, 10995, 24692, 29880, 23658, 11377, 56155, 4044
2023-02-02 09:50:35,3120, 10436, 4798, 10989, 24687, 29875, 23650, 11375, 56171, 4045
2023-02-02 09:50:36,3121, 10431, 4797, 10983, 24683, 29865, 23655, 11374, 56166, 4043
2023-02-02 09:50:37,3122, 10426, 4789, 10989, 24683, 29892, 23661, 11370, 56157, 4045
2023-02-02 09:50:38,3122, 10425, 4794, 10990, 24695, 29883, 23654, 11374, 56185, 4045
2023-02-02 09:50:39,3121, 10429, 4798, 10990, 24686, 29892, 23661, 11377, 56143, 4045
2023-02-02 09:50:40,3116, 10392, 4791, 10989, 24685, 29872, 23658, 11371, 56141, 4043
2023-02-02 09:50:41,3121, 10419, 4795, 10989, 24683, 29887, 23656, 11374, 56143, 4044
2023-02-02 09:50:42,3119, 10424, 4794, 10988, 24675, 29880, 23647, 11373, 56137, 4044
2023-02-02 09:50:43,3121, 10426, 4794, 10983, 24684, 29885, 23649, 11372, 56140, 4043
2023-02-02 09:50:44,3117, 10409, 4792, 10990, 24691, 29884, 23652, 11375, 56158, 4044
2023-02-02 09:50:45,3124, 10426, 4799, 10990, 24696, 29895, 23660, 11375, 56182, 4045
2023-02-02 09:50:46,3123, 10432, 4794, 10994, 24687, 29892, 23663, 11376, 56137, 4043
2023-02-02 09:50:47,3121, 10431, 4795, 10992, 24691, 29893, 23654, 11375, 56135, 4042
2023-02-02 09:50:48,3121, 10440, 4795, 10990, 24685, 29890, 23651, 11372, 56141, 4044
2023-02-02 09:50:49,3120, 10441, 4795, 10990, 24686, 29888, 23658, 11373, 56138, 4044
2023-02-02 09:50:50,3120, 10432, 4793, 10990, 24686, 29891, 23658, 11373, 56135, 4045
2023-02-02 09:50:51,3121, 10433, 4794, 10994, 24691, 29898, 23656, 11378, 56131, 4044
2023-02-02 09:50:52,3120, 10430, 4794, 10990, 24692, 29895, 23659, 11378, 56154, 4043
2023-02-02 09:50:53,3121, 10429, 4793, 10988, 24674, 29891, 23655, 11376, 56156, 4042
2023-02-02 09:50:54,3120, 10430, 4793, 10982, 24675, 29881, 23643, 11368, 56098, 4042
2023-02-02 09:50:55,3119, 10424, 4790, 10984, 24681, 29878, 23653, 11370, 56158, 4043
2023-02-02 09:50:56,3115, 10421, 4792, 10982, 24688, 29876, 23655, 11371, 56084, 4044
2023-02-02 09:50:57,3119, 10424, 4791, 10983, 24688, 29893, 23656, 11373, 56108, 4042
2023-02-02 09:50:58,3122, 10439, 4795, 10985, 24696, 29894, 23656, 11375, 56105, 4042
2023-02-02 09:50:59,3120, 10440, 4795, 10991, 24684, 29892, 23659, 11374, 56128, 4045
2023-02-02 09:51:00,3119, 10439, 4790, 10991, 24697, 29888, 23664, 11376, 56149, 4043
2023-02-02 09:51:01,3121, 10452, 4792, 10984, 24704, 29899, 23650, 11375, 56152, 4046
2023-02-02 09:51:02,3121, 10434, 4793, 10987, 24688, 29884, 23660, 11372, 56110, 4045
2023-02-02 09:51:03,3120, 10433, 4792, 10992, 24684, 29892, 23663, 11370, 56152, 4044
2023-02-02 09:51:04,3120, 10426, 4793, 10990, 24683, 29897, 23663, 11372, 56175, 4044
2023-02-02 09:51:05,3120, 10419, 4793, 10988, 24685, 29889, 23661, 11370, 56133, 4043
2023-02-02 09:51:06,3120, 10431, 4791, 10987, 24688, 29890, 23667, 11371, 56157, 4043
2023-02-02 09:51:07,3119, 10428, 4788, 10985, 24675, 29879, 23651, 11372, 56156, 4043
2023-02-02 09:51:08,3119, 10430, 4792, 10988, 24681, 29887, 23658, 11372, 56145, 4045
2023-02-02 09:51:09,3119, 10430, 4789, 10985, 24679, 29888, 23652, 11373, 56163, 4045
2023-02-02 09:51:10,3120, 10421, 4788, 10989, 24688, 29894, 23661, 11376, 56168, 4046
2023-02-02 09:51:11,3121, 10435, 4790, 10990, 24691, 29876, 23664, 11375, 56136, 4046
2023-02-02 09:51:12,3122, 10428, 4790, 10990, 24683, 29899, 23655, 11372, 56121, 4045
2023-02-02 09:51:13,3118, 10428, 4790, 10990, 24696, 29883, 23668, 11373, 56179, 4045
2023-02-02 09:51:14,3121, 10435, 4788, 10991, 24692, 29887, 23659, 11372, 56179, 4045
2023-02-02 09:51:16,3122, 10427, 4790, 10991, 24694, 29886, 23662, 11374, 56163, 4045
2023-02-02 09:51:17,3122, 10414, 4792, 10987, 24691, 29901, 23657, 11377, 56185, 4045
2023-02-02 09:51:18,3124, 10438, 4792, 10990, 24692, 29901, 23671, 11381, 56195, 4046
2023-02-02 09:51:19,3124, 10441, 4792, 10991, 24694, 29899, 23667, 11380, 56186, 4045
2023-02-02 09:51:20,3123, 10431, 4793, 10995, 24693, 29897, 23665, 11380, 56161, 4045
2023-02-02 09:51:21,3124, 10438, 4791, 10991, 24694, 29905, 23665, 11378, 56168, 4044
2023-02-02 09:51:22,3123, 10437, 4791, 10994, 24697, 29880, 23657, 11374, 56173, 4046
2023-02-02 09:51:23,3121, 10432, 4788, 10989, 24691, 29883, 23659, 11372, 56146, 4044
2023-02-02 09:51:24,3121, 10433, 4789, 10985, 24679, 29874, 23644, 11371, 56135, 4044
2023-02-02 09:51:25,3114, 10406, 4784, 10983, 24683, 29879, 23666, 11368, 56140, 4045
2023-02-02 09:51:26,3115, 10402, 4786, 10987, 24687, 29875, 23655, 11367, 56152, 4044
2023-02-02 09:51:27,3118, 10437, 4786, 10990, 24687, 29888, 23656, 11369, 56163, 4044
2023-02-02 09:51:28,3124, 10444, 4787, 10991, 24697, 29885, 23669, 11376, 56167, 4044
2023-02-02 09:51:29,3118, 10439, 4789, 10994, 24694, 29893, 23671, 11373, 56160, 4044
2023-02-02 09:51:30,3118, 10422, 4788, 10992, 24691, 29895, 23674, 11373, 56157, 4045
2023-02-02 09:51:31,3121, 10432, 4789, 10991, 24687, 29893, 23661, 11373, 56137, 4044
2023-02-02 09:51:32,3117, 10414, 4787, 10990, 24685, 29887, 23657, 11372, 56162, 4045
2023-02-02 09:51:33,3123, 10437, 4789, 10993, 24683, 29893, 23667, 11373, 56173, 4043
2023-02-02 09:51:34,3122, 10447, 4787, 10984, 24690, 29887, 23655, 11371, 56162, 4045
2023-02-02 09:51:35,3120, 10420, 4785, 10985, 24683, 29880, 23658, 11372, 56178, 4044
2023-02-02 09:51:36,3122, 10438, 4789, 10989, 24685, 29879, 23676, 11375, 56187, 4045
2023-02-02 09:51:37,3121, 10432, 4788, 10992, 24692, 29893, 23671, 11373, 56182, 4045
2023-02-02 09:51:38,3119, 10428, 4785, 10995, 24691, 29907, 23673, 11378, 56178, 4046
2023-02-02 09:51:39,3117, 10436, 4788, 10997, 24693, 29901, 23674, 11377, 56165, 4044
2023-02-02 09:51:40,3123, 10444, 4789, 10996, 24694, 29887, 23671, 11374, 56166, 4046
2023-02-02 09:51:41,3120, 10434, 4789, 10993, 24689, 29886, 23667, 11369, 56193, 4046
2023-02-02 09:51:42,3121, 10440, 4786, 10992, 24682, 29897, 23670, 11370, 56177, 4045
2023-02-02 09:51:43,3121, 10443, 4788, 10989, 24683, 29894, 23668, 11374, 56171, 4044
2023-02-02 09:51:44,3122, 10434, 4787, 10991, 24682, 29891, 23669, 11371, 56158, 4045
2023-02-02 09:51:45,3120, 10426, 4785, 10991, 24675, 29891, 23662, 11372, 56183, 4046
2023-02-02 09:51:46,3121, 10433, 4785, 10993, 24678, 29893, 23654, 11371, 56173, 4045
2023-02-02 09:51:47,3123, 10445, 4787, 10995, 24684, 29897, 23668, 11374, 56176, 4046
2023-02-02 09:51:48,3120, 10433, 4788, 10992, 24691, 29894, 23667, 11374, 56159, 4045
2023-02-02 09:51:49,3121, 10441, 4788, 10995, 24689, 29894, 23667, 11374, 56173, 4044
2023-02-02 09:51:50,3117, 10413, 4783, 10988, 24694, 29891, 23660, 11373, 56171, 4045
2023-02-02 09:51:51,3119, 10422, 4781, 10987, 24698, 29886, 23667, 11376, 56166, 4046
2023-02-02 09:51:52,3122, 10431, 4784, 10995, 24692, 29898, 23660, 11375, 56181, 4046
2023-02-02 09:51:53,3120, 10403, 4783, 10994, 24692, 29893, 23673, 11374, 56155, 4046
2023-02-02 09:51:54,3120, 10416, 4784, 10995, 24692, 29887, 23666, 11373, 56173, 4046
2023-02-02 09:51:55,3119, 10424, 4786, 10992, 24698, 29895, 23669, 11373, 56152, 4047
2023-02-02 09:51:56,3120, 10441, 4784, 10994, 24695, 29895, 23667, 11373, 56158, 4044
2023-02-02 09:51:57,3121, 10444, 4787, 10994, 24699, 29902, 23667, 11377, 56158, 4045
2023-02-02 09:51:58,3123, 10442, 4788, 10999, 24702, 29903, 23672, 11373, 56176, 4043
2023-02-02 09:51:59,3122, 10442, 4790, 10995, 24708, 29910, 23672, 11375, 56211, 4045
2023-02-02 09:52:00,3123, 10448, 4789, 11000, 24704, 29905, 23673, 11378, 56192, 4045
2023-02-02 09:52:01,3123, 10442, 4784, 11001, 24702, 29904, 23670, 11381, 56205, 4045
2023-02-02 09:52:02,3122, 10444, 4788, 11001, 24695, 29901, 23682, 11379, 56174, 4046
2023-02-02 09:52:03,3124, 10450, 4787, 11000, 24706, 29926, 23680, 11380, 56179, 4047
2023-02-02 09:52:04,3125, 10440, 4791, 11002, 24704, 29909, 23683, 11379, 56168, 4046
2023-02-02 09:52:05,3121, 10426, 4788, 11001, 24694, 29901, 23682, 11374, 56136, 4043
2023-02-02 09:52:06,3120, 10428, 4782, 10994, 24702, 29916, 23684, 11375, 56163, 4044
2023-02-02 09:52:07,3122, 10436, 4789, 11001, 24698, 29904, 23681, 11378, 56174, 4047
2023-02-02 09:52:08,3124, 10442, 4789, 11004, 24700, 29919, 23677, 11381, 56195, 4046
2023-02-02 09:52:09,3121, 10448, 4789, 11003, 24701, 29908, 23681, 11376, 56182, 4045
2023-02-02 09:52:10,3120, 10439, 4788, 10998, 24686, 29909, 23676, 11372, 56157, 4044
2023-02-02 09:52:11,3119, 10412, 4781, 10995, 24699, 29902, 23673, 11372, 56151, 4045
2023-02-02 09:52:12,3122, 10432, 4784, 10996, 24696, 29902, 23663, 11374, 56179, 4045
2023-02-02 09:52:13,3124, 10416, 4786, 10996, 24695, 29892, 23672, 11374, 56175, 4046
2023-02-02 09:52:14,3124, 10453, 4788, 11000, 24701, 29902, 23670, 11375, 56181, 4046
2023-02-02 09:52:15,3123, 10442, 4787, 10999, 24691, 29905, 23671, 11375, 56180, 4044
2023-02-02 09:52:16,3124, 10446, 4788, 10996, 24703, 29909, 23678, 11376, 56187, 4045
2023-02-02 09:52:17,3123, 10443, 4788, 11004, 24700, 29905, 23676, 11376, 56190, 4046
2023-02-02 09:52:18,3124, 10449, 4786, 11002, 24698, 29908, 23675, 11375, 56185, 4046
2023-02-02 09:52:19,3123, 10439, 4786, 11000, 24699, 29906, 23679, 11376, 56181, 4046
2023-02-02 09:52:20,3124, 10443, 4787, 10999, 24699, 29907, 23680, 11376, 56187, 4046
2023-02-02 09:52:21,3125, 10435, 4786, 10998, 24699, 29911, 23675, 11375, 56184, 4046
2023-02-02 09:52:22,3124, 10439, 4787, 10998, 24698, 29905, 23680, 11373, 56191, 4045
2023-02-02 09:52:23,3123, 10444, 4786, 11000, 24707, 29910, 23681, 11380, 56200, 4047
2023-02-02 09:52:25,3124, 10448, 4788, 11002, 24695, 29913, 23672, 11381, 56144, 4046
2023-02-02 09:52:26,3124, 10439, 4788, 11003, 24703, 29918, 23672, 11380, 56169, 4044
2023-02-02 09:52:27,3124, 10442, 4787, 11005, 24709, 29911, 23682, 11377, 56185, 4044
2023-02-02 09:52:28,3125, 10440, 4785, 11005, 24706, 29915, 23677, 11379, 56189, 4048
2023-02-02 09:52:29,3125, 10445, 4789, 11007, 24705, 29925, 23688, 11379, 56214, 4047
2023-02-02 09:52:30,3124, 10445, 4788, 11006, 24705, 29918, 23684, 11381, 56198, 4046
2023-02-02 09:52:31,3123, 10442, 4787, 11004, 24693, 29912, 23668, 11377, 56185, 4046
2023-02-02 09:52:32,3123, 10426, 4786, 11000, 24691, 29910, 23674, 11377, 56176, 4046
2023-02-02 09:52:33,3123, 10432, 4785, 10998, 24701, 29915, 23681, 11376, 56180, 4045
2023-02-02 09:52:34,3122, 10425, 4785, 11006, 24693, 29904, 23680, 11373, 56159, 4045
2023-02-02 09:52:35,3122, 10431, 4787, 11001, 24698, 29911, 23673, 11374, 56177, 4045
2023-02-02 09:52:36,3125, 10446, 4787, 11000, 24694, 29900, 23663, 11373, 56176, 4046
2023-02-02 09:52:37,3116, 10438, 4785, 10992, 24688, 29896, 23672, 11373, 56194, 4045
2023-02-02 09:52:38,3119, 10441, 4787, 11000, 24688, 29900, 23668, 11371, 56185, 4045
2023-02-02 09:52:39,3124, 10430, 4785, 10991, 24689, 29894, 23662, 11369, 56184, 4046
2023-02-02 09:52:40,3126, 10448, 4787, 10992, 24691, 29904, 23674, 11374, 56171, 4045
2023-02-02 09:52:41,3124, 10452, 4786, 10996, 24698, 29901, 23664, 11374, 56131, 4043
2023-02-02 09:52:42,3124, 10449, 4786, 10999, 24698, 29900, 23668, 11374, 56150, 4045
2023-02-02 09:52:43,3124, 10443, 4788, 10997, 24706, 29911, 23675, 11372, 56185, 4046
2023-02-02 09:52:44,3124, 10447, 4788, 11003, 24706, 29917, 23676, 11372, 56191, 4046
2023-02-02 09:52:45,3122, 10448, 4788, 11004, 24704, 29899, 23679, 11373, 56185, 4045
2023-02-02 09:52:46,3123, 10448, 4786, 11001, 24696, 29905, 23671, 11372, 56177, 4046
