time,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,NIR
2023-02-02 10:08:52,3575, 12143, 5958, 14359, 28757, 32364, 25130, 12195, 64546, 4479
2023-02-02 10:08:53,3401, 11892, 5809, 14014, 27547, 29493, 21891, 11626, 59938, 4150
2023-02-02 10:08:54,3399, 11881, 5807, 14011, 27549, 29486, 21881, 11625, 59962, 4150
2023-02-02 10:08:55,3399, 11872, 5804, 14009, 27546, 29497, 21885, 11624, 59969, 4151
2023-02-02 10:08:56,3399, 11878, 5808, 14012, 27550, 29501, 21894, 11624, 59947, 4148
2023-02-02 10:08:57,3398, 11879, 5808, 14010, 27550, 29500, 21884, 11620, 59938, 4149
2023-02-02 10:08:58,3400, 11875, 5806, 14011, 27541, 29488, 21887, 11622, 59927, 4148
2023-02-02 10:08:59,3399, 11875, 5807, 14005, 27547, 29487, 21889, 11619, 59942, 4149
2023-02-02 10:09:00,3401, 11884, 5808, 14011, 27551, 29503, 21892, 11621, 59935, 4148
2023-02-02 10:09:01,3402, 11887, 5807, 14009, 27553, 29501, 21894, 11620, 59937, 4148
2023-02-02 10:09:02,3401, 11886, 5807, 14014, 27552, 29495, 21891, 11621, 59930, 4148
2023-02-02 10:09:03,3400, 11879, 5806, 14014, 27549, 29498, 21893, 11618, 59904, 4148
2023-02-02 10:09:04,3402, 11887, 5807, 14016, 27553, 29509, 21891, 11621, 59931, 4148
2023-02-02 10:09:05,3400, 11890, 5805, 14012, 27539, 29493, 21886, 11613, 59919, 4148
2023-02-02 10:09:06,3398, 11867, 5794, 14006, 27538, 29489, 21881, 11617, 59905, 4147
2023-02-02 10:09:07,3400, 11884, 5801, 14004, 27543, 29497, 21884, 11619, 59927, 4149
2023-02-02 10:09:08,3400, 11891, 5803, 14012, 27552, 29501, 21899, 11621, 59906, 4147
2023-02-02 10:09:09,3399, 11890, 5802, 14016, 27552, 29499, 21897, 11619, 59928, 4149
2023-02-02 10:09:10,3399, 11880, 5801, 14011, 27545, 29507, 21900, 11621, 59935, 4150
2023-02-02 10:09:11,3400, 11889, 5798, 14020, 27552, 29501, 21905, 11617, 59939, 4149
2023-02-02 10:09:12,3401, 11892, 5801, 14012, 27554, 29515, 21907, 11624, 59951, 4150
2023-02-02 10:09:13,3402, 11891, 5801, 14020, 27543, 29499, 21895, 11624, 59931, 4150
2023-02-02 10:09:14,3400, 11892, 5795, 14013, 27550, 29519, 21901, 11618, 59939, 4150
2023-02-02 10:09:15,3401, 11894, 5796, 14012, 27558, 29514, 21911, 11620, 59935, 4150
2023-02-02 10:09:16,3402, 11899, 5798, 14019, 27558, 29514, 21912, 11623, 59933, 4151
2023-02-02 10:09:17,3400, 11899, 5798, 14016, 27561, 29519, 21912, 11625, 59951, 4150
2023-02-02 10:09:18,3400, 11901, 5798, 14023, 27568, 29518, 21917, 11626, 59967, 4152
2023-02-02 10:09:19,3398, 11891, 5796, 14019, 27556, 29517, 21907, 11621, 59966, 4151
2023-02-02 10:09:20,3400, 11905, 5797, 14025, 27563, 29514, 21920, 11624, 59980, 4152
2023-02-02 10:09:21,3401, 11897, 5795, 14028, 27568, 29525, 21914, 11626, 59960, 4152
2023-02-02 10:09:22,3402, 11895, 5795, 14024, 27564, 29530, 21906, 11624, 59958, 4151
2023-02-02 10:09:23,3399, 11898, 5794, 14028, 27571, 29519, 21926, 11625, 59971, 4153
2023-02-02 10:09:24,3401, 11901, 5793, 14022, 27558, 29524, 21917, 11625, 59966, 4152
2023-02-02 10:09:25,3401, 11898, 5792, 14023, 27568, 29534, 21920, 11626, 59965, 4152
2023-02-02 10:09:26,3402, 11907, 5792, 14031, 27570, 29531, 21921, 11626, 59934, 4152
2023-02-02 10:09:27,3401, 11908, 5792, 14031, 27569, 29533, 21917, 11623, 59955, 4152
2023-02-02 10:09:28,3400, 11901, 5791, 14031, 27560, 29534, 21928, 11623, 59956, 4152
2023-02-02 10:09:29,3402, 11893, 5791, 14028, 27550, 29533, 21919, 11625, 59962, 4152
2023-02-02 10:09:30,3399, 11888, 5786, 14027, 27566, 29531, 21928, 11625, 59964, 4152
2023-02-02 10:09:31,3400, 11906, 5788, 14028, 27564, 29526, 21924, 11629, 59966, 4154
2023-02-02 10:09:32,3401, 11902, 5789, 14018, 27564, 29534, 21919, 11626, 59945, 4153
2023-02-02 10:09:33,3400, 11900, 5786, 14021, 27561, 29531, 21933, 11623, 59957, 4149
2023-02-02 10:09:34,3400, 11896, 5783, 14029, 27565, 29530, 21924, 11625, 59969, 4153
2023-02-02 10:09:35,3400, 11902, 5785, 14025, 27566, 29532, 21927, 11621, 59960, 4153
2023-02-02 10:09:36,3400, 11887, 5784, 14026, 27563, 29542, 21926, 11622, 59956, 4151
2023-02-02 10:09:37,3401, 11904, 5786, 14030, 27563, 29539, 21927, 11627, 59975, 4152
2023-02-02 10:09:38,3400, 11901, 5781, 14028, 27562, 29524, 21930, 11619, 59955, 4152
2023-02-02 10:09:39,3401, 11906, 5784, 14030, 27568, 29539, 21935, 11619, 59955, 4152
2023-02-02 10:09:40,3400, 11905, 5783, 14025, 27571, 29539, 21932, 11616, 59961, 4152
2023-02-02 10:09:41,3400, 11907, 5780, 14025, 27570, 29536, 21934, 11622, 59938, 4152
2023-02-02 10:09:42,3401, 11893, 5781, 14030, 27571, 29539, 21935, 11625, 59972, 4153
2023-02-02 10:09:43,3400, 11911, 5780, 14029, 27564, 29541, 21935, 11624, 59961, 4153
2023-02-02 10:09:44,3399, 11896, 5781, 14028, 27569, 29538, 21935, 11624, 59971, 4153
2023-02-02 10:09:45,3401, 11904, 5779, 14031, 27570, 29538, 21938, 11624, 59972, 4152
2023-02-02 10:09:46,3400, 11907, 5779, 14030, 27571, 29536, 21932, 11621, 59964, 4153
2023-02-02 10:09:47,3399, 11901, 5780, 14032, 27558, 29537, 21934, 11623, 59948, 4152
2023-02-02 10:09:48,3401, 11904, 5779, 14032, 27571, 29541, 21935, 11621, 59970, 4151
2023-02-02 10:09:49,3400, 11906, 5779, 14032, 27568, 29536, 21939, 11620, 59948, 4152
2023-02-02 10:09:51,3399, 11906, 5780, 14034, 27570, 29554, 21934, 11624, 59969, 4153
2023-02-02 10:09:52,3400, 11912, 5778, 14032, 27570, 29549, 21940, 11620, 59964, 4154
2023-02-02 10:09:53,3399, 11912, 5779, 14034, 27577, 29552, 21947, 11625, 59965, 4151
2023-02-02 10:09:54,3400, 11910, 5776, 14033, 27579, 29552, 21940, 11621, 59967, 4153
2023-02-02 10:09:55,3400, 11911, 5778, 14034, 27566, 29530, 21946, 11624, 59974, 4153
2023-02-02 10:09:56,3400, 11908, 5777, 14034, 27567, 29541, 21937, 11624, 59959, 4153
2023-02-02 10:09:57,3399, 11914, 5773, 14031, 27562, 29550, 21942, 11622, 59957, 4153
2023-02-02 10:09:58,3400, 11912, 5775, 14033, 27567, 29544, 21939, 11621, 59957, 4153
2023-02-02 10:09:59,3398, 11908, 5775, 14031, 27570, 29551, 21945, 11625, 59968, 4154
2023-02-02 10:10:00,3399, 11906, 5771, 14029, 27566, 29544, 21941, 11620, 59950, 4153
2023-02-02 10:10:01,3399, 11907, 5774, 14034, 27570, 29553, 21943, 11619, 59946, 4153
2023-02-02 10:10:02,3400, 11924, 5773, 14030, 27569, 29553, 21949, 11622, 59946, 4153
2023-02-02 10:10:03,3395, 11898, 5770, 14033, 27564, 29553, 21943, 11623, 59908, 4154
2023-02-02 10:10:04,3398, 11913, 5771, 14033, 27570, 29553, 21941, 11617, 59947, 4153
2023-02-02 10:10:05,3398, 11913, 5767, 14033, 27566, 29542, 21943, 11620, 59926, 4153
2023-02-02 10:10:06,3395, 11893, 5766, 14034, 27567, 29552, 21947, 11622, 59931, 4153
2023-02-02 10:10:07,3400, 11914, 5768, 14038, 27566, 29546, 21944, 11622, 59959, 4153
2023-02-02 10:10:08,3397, 11917, 5769, 14035, 27566, 29553, 21950, 11623, 59957, 4153
2023-02-02 10:10:09,3397, 11903, 5765, 14034, 27572, 29559, 21954, 11621, 59969, 4154
2023-02-02 10:10:10,3398, 11915, 5768, 14040, 27574, 29556, 21949, 11622, 59977, 4153
2023-02-02 10:10:11,3399, 11919, 5765, 14038, 27576, 29562, 21953, 11624, 59953, 4154
2023-02-02 10:10:12,3399, 11922, 5768, 14038, 27576, 29556, 21953, 11625, 59957, 4153
2023-02-02 10:10:13,3398, 11918, 5767, 14034, 27567, 29557, 21956, 11623, 59944, 4152
2023-02-02 10:10:14,3396, 11884, 5764, 14033, 27566, 29557, 21947, 11619, 59946, 4153
2023-02-02 10:10:15,3399, 11912, 5766, 14034, 27570, 29551, 21949, 11622, 59949, 4154
2023-02-02 10:10:16,3399, 11924, 5765, 14043, 27571, 29552, 21951, 11622, 59942, 4152
2023-02-02 10:10:17,3399, 11922, 5765, 14043, 27570, 29561, 21946, 11620, 59959, 4152
2023-02-02 10:10:18,3400, 11922, 5766, 14037, 27572, 29555, 21952, 11620, 59956, 4154
2023-02-02 10:10:19,3400, 11923, 5763, 14041, 27565, 29552, 21955, 11622, 59965, 4152
2023-02-02 10:10:20,3400, 11921, 5762, 14038, 27570, 29554, 21954, 11617, 59978, 4154
2023-02-02 10:10:21,3399, 11912, 5761, 14035, 27572, 29559, 21948, 11622, 59958, 4154
